,precision,recall,f1-score,support
"
",0.0,0.0,0.0,0.0
"

",0.0,0.0,0.0,0.0
0941,0.0,0.0,0.0,0.0
0941x302,0.0,0.0,0.0,0.0
0942,0.0,0.0,0.0,0.0
0943,0.0,0.0,0.0,0.0
0943x37729,0.0,0.0,0.0,0.0
0946,0.0,0.0,0.0,0.0
09470,0.0,0.0,0.0,0.0
0949,0.0,0.0,0.0,0.0
095,0.0,0.0,0.0,0.0
09533,0.0,0.0,0.0,0.0
0953x1409,0.0,0.0,0.0,0.0
09551,0.0,0.0,0.0,0.0
09555,0.0,0.0,0.0,0.0
095573307,0.0,0.0,0.0,0.0
0956,0.0,0.0,0.0,0.0
0957,0.0,0.0,0.0,0.0
09581,0.0,0.0,0.0,0.0
096,0.0,0.0,0.0,0.0
0960,0.0,0.0,0.0,0.0
096049049,0.0,0.0,0.0,0.0
09617,0.0,0.0,0.0,0.0
0964x9510,0.0,0.0,0.0,0.0
09654,0.0,0.0,0.0,0.0
0967,0.0,0.0,0.0,0.0
0967x35900,0.0,0.0,0.0,0.0
097,0.0,0.0,0.0,0.0
0970x087,0.0,0.0,0.0,0.0
09712,0.0,0.0,0.0,0.0
0972,0.0,0.0,0.0,0.0
0973,0.0,0.0,0.0,0.0
09745,0.0,0.0,0.0,0.0
09769,0.0,0.0,0.0,0.0
0978,0.0,0.0,0.0,0.0
09789,0.0,0.0,0.0,0.0
09795,0.0,0.0,0.0,0.0
098,0.0,0.0,0.0,0.0
0980x545,0.0,0.0,0.0,0.0
09818,0.0,0.0,0.0,0.0
0986,0.0,0.0,0.0,0.0
0986x012,0.0,0.0,0.0,0.0
09877,0.0,0.0,0.0,0.0
099,0.0,0.0,0.0,0.0
09904,0.0,0.0,0.0,0.0
09918,0.0,0.0,0.0,0.0
09921,0.0,0.0,0.0,0.0
09930,0.0,0.0,0.0,0.0
099429985,0.0,0.0,0.0,0.0
09978,0.0,0.0,0.0,0.0
0998,0.0,0.0,0.0,0.0
0999,0.0,0.0,0.0,0.0
0BH,0.0,0.0,0.0,0.0
0I911,0.0,0.0,0.0,0.0
0JH,0.0,0.0,0.0,0.0
0MF,0.0,0.0,0.0,0.0
0S,0.0,0.0,0.0,0.0
0SL,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
1001,0.0,0.0,0.0,0.0
1001x796,0.0,0.0,0.0,0.0
1003,0.0,0.0,0.0,0.0
1003x2361,0.0,0.0,0.0,0.0
1004,0.0,0.0,0.0,0.0
1004x0530,0.0,0.0,0.0,0.0
100902752,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0
1010,0.0,0.0,0.0,0.0
1011,0.0,0.0,0.0,0.0
1016x64383,0.0,0.0,0.0,0.0
1017x4349,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0
1020x9904,0.0,0.0,0.0,0.0
10223,0.0,0.0,0.0,0.0
1024,0.0,0.0,0.0,0.0
1029,0.0,0.0,0.0,0.0
10292,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
10323,0.0,0.0,0.0,0.0
10325,0.0,0.0,0.0,0.0
1033,0.0,0.0,0.0,0.0
10333,0.0,0.0,0.0,0.0
10334,0.0,0.0,0.0,0.0
1034,0.0,0.0,0.0,0.0
1036x14046,0.0,0.0,0.0,0.0
1039,0.0,0.0,0.0,0.0
10398,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0
1042,0.0,0.0,0.0,0.0
104388,0.0,0.0,0.0,0.0
1043x04067,0.0,0.0,0.0,0.0
1045,0.0,0.0,0.0,0.0
10464,0.0,0.0,0.0,0.0
1047,0.0,0.0,0.0,0.0
10479,0.0,0.0,0.0,0.0
1049,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
10511,0.0,0.0,0.0,0.0
10513,0.0,0.0,0.0,0.0
10538,0.0,0.0,0.0,0.0
1055x7284,0.0,0.0,0.0,0.0
10567,0.0,0.0,0.0,0.0
1057,0.0,0.0,0.0,0.0
1057x753,0.0,0.0,0.0,0.0
10590,0.0,0.0,0.0,0.0
10595,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
1061,0.0,0.0,0.0,0.0
10616,0.0,0.0,0.0,0.0
1062,0.0,0.0,0.0,0.0
10637,0.0,0.0,0.0,0.0
1064,0.0,0.0,0.0,0.0
10640,0.0,0.0,0.0,0.0
1064x744,0.0,0.0,0.0,0.0
1065,0.0,0.0,0.0,0.0
1065x3356,0.0,0.0,0.0,0.0
10666,0.0,0.0,0.0,0.0
106711020,0.0,0.0,0.0,0.0
1069,0.0,0.0,0.0,0.0
10693,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0
10723,0.0,0.0,0.0,0.0
10748,0.0,0.0,0.0,0.0
10752,0.0,0.0,0.0,0.0
1076x280,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
1081,0.0,0.0,0.0,0.0
10812,0.0,0.0,0.0,0.0
10829,0.0,0.0,0.0,0.0
1086,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0
1090,0.0,0.0,0.0,0.0
10904,0.0,0.0,0.0,0.0
1091,0.0,0.0,0.0,0.0
10918,0.0,0.0,0.0,0.0
1094,0.0,0.0,0.0,0.0
10975,0.0,0.0,0.0,0.0
10993,0.0,0.0,0.0,0.0
10994,0.0,0.0,0.0,0.0
1099x176,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0
11036,0.0,0.0,0.0,0.0
11049,0.0,0.0,0.0,0.0
1108,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0
11104,0.0,0.0,0.0,0.0
1113,0.0,0.0,0.0,0.0
11142,0.0,0.0,0.0,0.0
11147,0.0,0.0,0.0,0.0
11156,0.0,0.0,0.0,0.0
1115x1018,0.0,0.0,0.0,0.0
11180,0.0,0.0,0.0,0.0
11197,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0
1123x06576,0.0,0.0,0.0,0.0
1123x523,0.0,0.0,0.0,0.0
11253,0.0,0.0,0.0,0.0
11256,0.0,0.0,0.0,0.0
1125x62938,0.0,0.0,0.0,0.0
1127,0.0,0.0,0.0,0.0
11293,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0
1130,0.0,0.0,0.0,0.0
11317,0.0,0.0,0.0,0.0
1132,0.0,0.0,0.0,0.0
1134,0.0,0.0,0.0,0.0
11371,0.0,0.0,0.0,0.0
1137x6250,0.0,0.0,0.0,0.0
11380,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0
1141x0937,0.0,0.0,0.0,0.0
1142,0.0,0.0,0.0,0.0
1143,0.0,0.0,0.0,0.0
11450,0.0,0.0,0.0,0.0
11484,0.0,0.0,0.0,0.0
1149,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
11500,0.0,0.0,0.0,0.0
11501,0.0,0.0,0.0,0.0
1155,0.0,0.0,0.0,0.0
1155x10871,0.0,0.0,0.0,0.0
1156,0.0,0.0,0.0,0.0
1158x51590,0.0,0.0,0.0,0.0
1159,0.0,0.0,0.0,0.0
11599,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0
1160x27107,0.0,0.0,0.0,0.0
1160x57721,0.0,0.0,0.0,0.0
1161,0.0,0.0,0.0,0.0
11647,0.0,0.0,0.0,0.0
11669,0.0,0.0,0.0,0.0
11678,0.0,0.0,0.0,0.0
11695,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0
1170,0.0,0.0,0.0,0.0
11709,0.0,0.0,0.0,0.0
11733,0.0,0.0,0.0,0.0
11735,0.0,0.0,0.0,0.0
1175x8984,0.0,0.0,0.0,0.0
1176x71358,0.0,0.0,0.0,0.0
11783,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0
11851,0.0,0.0,0.0,0.0
1186,0.0,0.0,0.0,0.0
1186x97553,0.0,0.0,0.0,0.0
11884,0.0,0.0,0.0,0.0
11892,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0
1191,0.0,0.0,0.0,0.0
11933,0.0,0.0,0.0,0.0
11935,0.0,0.0,0.0,0.0
1193x81357,0.0,0.0,0.0,0.0
11951,0.0,0.0,0.0,0.0
11975,0.0,0.0,0.0,0.0
11994,0.0,0.0,0.0,0.0
11Q,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0
12036,0.0,0.0,0.0,0.0
12096,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0
1216,0.0,0.0,0.0,0.0
12170,0.0,0.0,0.0,0.0
12172,0.0,0.0,0.0,0.0
12177,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
12206,0.0,0.0,0.0,0.0
1220x15855,0.0,0.0,0.0,0.0
12216,0.0,0.0,0.0,0.0
1221x036,0.0,0.0,0.0,0.0
1221x589,0.0,0.0,0.0,0.0
1222,0.0,0.0,0.0,0.0
1224,0.0,0.0,0.0,0.0
1225,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
1230,0.0,0.0,0.0,0.0
12315,0.0,0.0,0.0,0.0
1232,0.0,0.0,0.0,0.0
12324,0.0,0.0,0.0,0.0
12368,0.0,0.0,0.0,0.0
1238x56232,0.0,0.0,0.0,0.0
12393,0.0,0.0,0.0,0.0
1239x545,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0
1240,0.0,0.0,0.0,0.0
1242,0.0,0.0,0.0,0.0
1242x8708,0.0,0.0,0.0,0.0
12442,0.0,0.0,0.0,0.0
124442544,0.0,0.0,0.0,0.0
1245,0.0,0.0,0.0,0.0
1247x85533,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0
12502,0.0,0.0,0.0,0.0
12521,0.0,0.0,0.0,0.0
1254,0.0,0.0,0.0,0.0
12567,0.0,0.0,0.0,0.0
12572,0.0,0.0,0.0,0.0
12582,0.0,0.0,0.0,0.0
1258x7908,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0
1260,0.0,0.0,0.0,0.0
12611,0.0,0.0,0.0,0.0
1261x9182,0.0,0.0,0.0,0.0
1264,0.0,0.0,0.0,0.0
1264x717,0.0,0.0,0.0,0.0
12663,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0
12722,0.0,0.0,0.0,0.0
1277x86439,0.0,0.0,0.0,0.0
1278,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0
1282,0.0,0.0,0.0,0.0
12839,0.0,0.0,0.0,0.0
1285,0.0,0.0,0.0,0.0
12855,0.0,0.0,0.0,0.0
1286x930,0.0,0.0,0.0,0.0
12887,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0
12938,0.0,0.0,0.0,0.0
129481675,0.0,0.0,0.0,0.0
1294x4489,0.0,0.0,0.0,0.0
1298,0.0,0.0,0.0,0.0
12D,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0
13004,0.0,0.0,0.0,0.0
13008,0.0,0.0,0.0,0.0
1303,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0
1310,0.0,0.0,0.0,0.0
13103,0.0,0.0,0.0,0.0
13111,0.0,0.0,0.0,0.0
1313,0.0,0.0,0.0,0.0
13165,0.0,0.0,0.0,0.0
13169,0.0,0.0,0.0,0.0
13186,0.0,0.0,0.0,0.0
13191,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0
13202,0.0,0.0,0.0,0.0
1323x59281,0.0,0.0,0.0,0.0
1324,0.0,0.0,0.0,0.0
13245,0.0,0.0,0.0,0.0
1325,0.0,0.0,0.0,0.0
1325x211,0.0,0.0,0.0,0.0
13262,0.0,0.0,0.0,0.0
1326x022,0.0,0.0,0.0,0.0
13276,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0
133126764,0.0,0.0,0.0,0.0
1334,0.0,0.0,0.0,0.0
1334x401,0.0,0.0,0.0,0.0
1337,0.0,0.0,0.0,0.0
13374,0.0,0.0,0.0,0.0
13389,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0
1340x20641,0.0,0.0,0.0,0.0
13430,0.0,0.0,0.0,0.0
13446,0.0,0.0,0.0,0.0
1345,0.0,0.0,0.0,0.0
1346,0.0,0.0,0.0,0.0
1346x9104,0.0,0.0,0.0,0.0
13472,0.0,0.0,0.0,0.0
13481,0.0,0.0,0.0,0.0
13488,0.0,0.0,0.0,0.0
13490,0.0,0.0,0.0,0.0
134940077,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0
1352,0.0,0.0,0.0,0.0
13525,0.0,0.0,0.0,0.0
13541,0.0,0.0,0.0,0.0
13558,0.0,0.0,0.0,0.0
1356x50732,0.0,0.0,0.0,0.0
1357x7256,0.0,0.0,0.0,0.0
1357x76940,0.0,0.0,0.0,0.0
1359,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0
136200307,0.0,0.0,0.0,0.0
13622,0.0,0.0,0.0,0.0
13639,0.0,0.0,0.0,0.0
1368,0.0,0.0,0.0,0.0
13695,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0
13702,0.0,0.0,0.0,0.0
1370x987,0.0,0.0,0.0,0.0
1371,0.0,0.0,0.0,0.0
1377,0.0,0.0,0.0,0.0
13777,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0
1380,0.0,0.0,0.0,0.0
1380x431,0.0,0.0,0.0,0.0
13825,0.0,0.0,0.0,0.0
13828,0.0,0.0,0.0,0.0
1383,0.0,0.0,0.0,0.0
1384,0.0,0.0,0.0,0.0
13898,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0
13906,0.0,0.0,0.0,0.0
1392V,0.0,0.0,0.0,0.0
1393,0.0,0.0,0.0,0.0
13935,0.0,0.0,0.0,0.0
13936,0.0,0.0,0.0,0.0
13939,0.0,0.0,0.0,0.0
1393x264,0.0,0.0,0.0,0.0
1394,0.0,0.0,0.0,0.0
13949,0.0,0.0,0.0,0.0
13956,0.0,0.0,0.0,0.0
13959,0.0,0.0,0.0,0.0
13960,0.0,0.0,0.0,0.0
13994,0.0,0.0,0.0,0.0
13995,0.0,0.0,0.0,0.0
13N,0.0,0.0,0.0,0.0
13Y,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0
14010,0.0,0.0,0.0,0.0
1401x682,0.0,0.0,0.0,0.0
1403,0.0,0.0,0.0,0.0
1404,0.0,0.0,0.0,0.0
14069,0.0,0.0,0.0,0.0
14076,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0
141115466,0.0,0.0,0.0,0.0
1413x14562,0.0,0.0,0.0,0.0
14149,0.0,0.0,0.0,0.0
14158,0.0,0.0,0.0,0.0
1416,0.0,0.0,0.0,0.0
1416x92650,0.0,0.0,0.0,0.0
1417,0.0,0.0,0.0,0.0
1417x03129,0.0,0.0,0.0,0.0
14188,0.0,0.0,0.0,0.0
1421x0827,0.0,0.0,0.0,0.0
1423,0.0,0.0,0.0,0.0
1424,0.0,0.0,0.0,0.0
14243,0.0,0.0,0.0,0.0
14245,0.0,0.0,0.0,0.0
142701517,0.0,0.0,0.0,0.0
14272,0.0,0.0,0.0,0.0
14276,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0
1430,0.0,0.0,0.0,0.0
14306,0.0,0.0,0.0,0.0
1431,0.0,0.0,0.0,0.0
14316,0.0,0.0,0.0,0.0
14333,0.0,0.0,0.0,0.0
1434x90810,0.0,0.0,0.0,0.0
14393,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0
14400,0.0,0.0,0.0,0.0
1440x0834,0.0,0.0,0.0,0.0
14488,0.0,0.0,0.0,0.0
14498,0.0,0.0,0.0,0.0
1449I,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0
1453,0.0,0.0,0.0,0.0
14553,0.0,0.0,0.0,0.0
14567,0.0,0.0,0.0,0.0
14578,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0
14625,0.0,0.0,0.0,0.0
1463,0.0,0.0,0.0,0.0
14639,0.0,0.0,0.0,0.0
146842,0.0,0.0,0.0,0.0
1468x244,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0
14702,0.0,0.0,0.0,0.0
14728,0.0,0.0,0.0,0.0
14735,0.0,0.0,0.0,0.0
14737,0.0,0.0,0.0,0.0
1475,0.0,0.0,0.0,0.0
1475x4704,0.0,0.0,0.0,0.0
1475x68056,0.0,0.0,0.0,0.0
14771,0.0,0.0,0.0,0.0
1477x502,0.0,0.0,0.0,0.0
1478x2060,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0
14818,0.0,0.0,0.0,0.0
1482,0.0,0.0,0.0,0.0
14839,0.0,0.0,0.0,0.0
1483x882,0.0,0.0,0.0,0.0
14864,0.0,0.0,0.0,0.0
1489,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0
1490,0.0,0.0,0.0,0.0
14902,0.0,0.0,0.0,0.0
14908,0.0,0.0,0.0,0.0
1491,0.0,0.0,0.0,0.0
1492x3870,0.0,0.0,0.0,0.0
1494,0.0,0.0,0.0,0.0
14944,0.0,0.0,0.0,0.0
14958,0.0,0.0,0.0,0.0
1496,0.0,0.0,0.0,0.0
149753283,0.0,0.0,0.0,0.0
14978,0.0,0.0,0.0,0.0
14979,0.0,0.0,0.0,0.0
1497x93646,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0
1500x034,0.0,0.0,0.0,0.0
1501,0.0,0.0,0.0,0.0
15013,0.0,0.0,0.0,0.0
1501x67532,0.0,0.0,0.0,0.0
15022,0.0,0.0,0.0,0.0
15026,0.0,0.0,0.0,0.0
15027,0.0,0.0,0.0,0.0
15033,0.0,0.0,0.0,0.0
1505x91003,0.0,0.0,0.0,0.0
15064,0.0,0.0,0.0,0.0
1506x680,0.0,0.0,0.0,0.0
1507,0.0,0.0,0.0,0.0
15079,0.0,0.0,0.0,0.0
1507x548,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0
15118,0.0,0.0,0.0,0.0
15140,0.0,0.0,0.0,0.0
1515x3711,0.0,0.0,0.0,0.0
1516,0.0,0.0,0.0,0.0
15172,0.0,0.0,0.0,0.0
1519,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0
1521,0.0,0.0,0.0,0.0
1524,0.0,0.0,0.0,0.0
15264,0.0,0.0,0.0,0.0
15266,0.0,0.0,0.0,0.0
1528x82907,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0
15346,0.0,0.0,0.0,0.0
1535x687,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0
15416,0.0,0.0,0.0,0.0
1542,0.0,0.0,0.0,0.0
15422,0.0,0.0,0.0,0.0
1547,0.0,0.0,0.0,0.0
15483,0.0,0.0,0.0,0.0
15492,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0
155081632,0.0,0.0,0.0,0.0
15561,0.0,0.0,0.0,0.0
1557,0.0,0.0,0.0,0.0
1558x525,0.0,0.0,0.0,0.0
15593,0.0,0.0,0.0,0.0
15594,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0
15608,0.0,0.0,0.0,0.0
1562,0.0,0.0,0.0,0.0
15623,0.0,0.0,0.0,0.0
15643,0.0,0.0,0.0,0.0
15665,0.0,0.0,0.0,0.0
15680,0.0,0.0,0.0,0.0
15695,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0
15706,0.0,0.0,0.0,0.0
15742,0.0,0.0,0.0,0.0
1575x92615,0.0,0.0,0.0,0.0
157638626,0.0,0.0,0.0,0.0
1577,0.0,0.0,0.0,0.0
1578,0.0,0.0,0.0,0.0
1581,0.0,0.0,0.0,0.0
15840,0.0,0.0,0.0,0.0
15854,0.0,0.0,0.0,0.0
15859,0.0,0.0,0.0,0.0
15892,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0
1590,0.0,0.0,0.0,0.0
1592,0.0,0.0,0.0,0.0
1595,0.0,0.0,0.0,0.0
15W,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0
1600,0.0,0.0,0.0,0.0
16017,0.0,0.0,0.0,0.0
16028,0.0,0.0,0.0,0.0
16042,0.0,0.0,0.0,0.0
1604x346,0.0,0.0,0.0,0.0
1606,0.0,0.0,0.0,0.0
1607,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0
16118,0.0,0.0,0.0,0.0
1611x33242,0.0,0.0,0.0,0.0
1612,0.0,0.0,0.0,0.0
16126,0.0,0.0,0.0,0.0
1613x286,0.0,0.0,0.0,0.0
1614,0.0,0.0,0.0,0.0
16140,0.0,0.0,0.0,0.0
16157,0.0,0.0,0.0,0.0
1619x60292,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0
162045278,0.0,0.0,0.0,0.0
1620x3756,0.0,0.0,0.0,0.0
1621,0.0,0.0,0.0,0.0
1622,0.0,0.0,0.0,0.0
1627,0.0,0.0,0.0,0.0
16283,0.0,0.0,0.0,0.0
16290,0.0,0.0,0.0,0.0
16296,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0
1631,0.0,0.0,0.0,0.0
16326,0.0,0.0,0.0,0.0
16329,0.0,0.0,0.0,0.0
16341,0.0,0.0,0.0,0.0
16343,0.0,0.0,0.0,0.0
1635,0.0,0.0,0.0,0.0
16362,0.0,0.0,0.0,0.0
1638,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0
164237281,0.0,0.0,0.0,0.0
16454,0.0,0.0,0.0,0.0
16465,0.0,0.0,0.0,0.0
164651791,0.0,0.0,0.0,0.0
16477,0.0,0.0,0.0,0.0
1649,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0
16528,0.0,0.0,0.0,0.0
16548,0.0,0.0,0.0,0.0
16561,0.0,0.0,0.0,0.0
1657,0.0,0.0,0.0,0.0
165700404,0.0,0.0,0.0,0.0
16583,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0
1662,0.0,0.0,0.0,0.0
1663x79251,0.0,0.0,0.0,0.0
1666,0.0,0.0,0.0,0.0
16662,0.0,0.0,0.0,0.0
16668,0.0,0.0,0.0,0.0
1670,0.0,0.0,0.0,0.0
1671,0.0,0.0,0.0,0.0
16712,0.0,0.0,0.0,0.0
16738,0.0,0.0,0.0,0.0
1674,0.0,0.0,0.0,0.0
16768,0.0,0.0,0.0,0.0
167782966,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0
16817,0.0,0.0,0.0,0.0
16830,0.0,0.0,0.0,0.0
16833,0.0,0.0,0.0,0.0
1684,0.0,0.0,0.0,0.0
16871,0.0,0.0,0.0,0.0
16889,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0
1693,0.0,0.0,0.0,0.0
16931,0.0,0.0,0.0,0.0
1694,0.0,0.0,0.0,0.0
1695,0.0,0.0,0.0,0.0
16965,0.0,0.0,0.0,0.0
16973,0.0,0.0,0.0,0.0
1698,0.0,0.0,0.0,0.0
16991,0.0,0.0,0.0,0.0
1699x512,0.0,0.0,0.0,0.0
16E,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0
170087682,0.0,0.0,0.0,0.0
1700x495,0.0,0.0,0.0,0.0
1703,0.0,0.0,0.0,0.0
17031,0.0,0.0,0.0,0.0
1703Q,0.0,0.0,0.0,0.0
1707,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0
17102,0.0,0.0,0.0,0.0
1717x753,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0
172052139,0.0,0.0,0.0,0.0
17209,0.0,0.0,0.0,0.0
1720x099,0.0,0.0,0.0,0.0
1721x69999,0.0,0.0,0.0,0.0
17223,0.0,0.0,0.0,0.0
1723,0.0,0.0,0.0,0.0
1724,0.0,0.0,0.0,0.0
1725,0.0,0.0,0.0,0.0
17250,0.0,0.0,0.0,0.0
1725x23392,0.0,0.0,0.0,0.0
1725x3257,0.0,0.0,0.0,0.0
1727x9789,0.0,0.0,0.0,0.0
1728,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0
17322,0.0,0.0,0.0,0.0
1732x41912,0.0,0.0,0.0,0.0
1733,0.0,0.0,0.0,0.0
1734,0.0,0.0,0.0,0.0
1735,0.0,0.0,0.0,0.0
17365,0.0,0.0,0.0,0.0
17396,0.0,0.0,0.0,0.0
17398,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0
17430,0.0,0.0,0.0,0.0
17437,0.0,0.0,0.0,0.0
17488,0.0,0.0,0.0,0.0
174906761,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0
1750,0.0,0.0,0.0,0.0
1750x9423,0.0,0.0,0.0,0.0
1750x96867,0.0,0.0,0.0,0.0
1752x4458,0.0,0.0,0.0,0.0
17572,0.0,0.0,0.0,0.0
17581,0.0,0.0,0.0,0.0
17587,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0
1762,0.0,0.0,0.0,0.0
1763x396,0.0,0.0,0.0,0.0
17641,0.0,0.0,0.0,0.0
1767,0.0,0.0,0.0,0.0
17691,0.0,0.0,0.0,0.0
17693,0.0,0.0,0.0,0.0
17695,0.0,0.0,0.0,0.0
17698,0.0,0.0,0.0,0.0
1769x3685,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0
1770,0.0,0.0,0.0,0.0
1772Q,0.0,0.0,0.0,0.0
17747,0.0,0.0,0.0,0.0
1774x6689,0.0,0.0,0.0,0.0
177752101,0.0,0.0,0.0,0.0
1779x02132,0.0,0.0,0.0,0.0
1780,0.0,0.0,0.0,0.0
1783,0.0,0.0,0.0,0.0
1784,0.0,0.0,0.0,0.0
17845,0.0,0.0,0.0,0.0
1787x74454,0.0,0.0,0.0,0.0
17896,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0
17906,0.0,0.0,0.0,0.0
17918,0.0,0.0,0.0,0.0
1794,0.0,0.0,0.0,0.0
1794x549,0.0,0.0,0.0,0.0
17965,0.0,0.0,0.0,0.0
1797,0.0,0.0,0.0,0.0
17975,0.0,0.0,0.0,0.0
17977,0.0,0.0,0.0,0.0
17994,0.0,0.0,0.0,0.0
1799x03724,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0
18013,0.0,0.0,0.0,0.0
1802,0.0,0.0,0.0,0.0
1802x57249,0.0,0.0,0.0,0.0
18033,0.0,0.0,0.0,0.0
18039,0.0,0.0,0.0,0.0
1804,0.0,0.0,0.0,0.0
18050,0.0,0.0,0.0,0.0
18053,0.0,0.0,0.0,0.0
18094,0.0,0.0,0.0,0.0
1809x4449,0.0,0.0,0.0,0.0
18131,0.0,0.0,0.0,0.0
1814x46657,0.0,0.0,0.0,0.0
18155,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0
18213,0.0,0.0,0.0,0.0
1821x6515,0.0,0.0,0.0,0.0
1822,0.0,0.0,0.0,0.0
18230,0.0,0.0,0.0,0.0
18254,0.0,0.0,0.0,0.0
18269,0.0,0.0,0.0,0.0
1826x88686,0.0,0.0,0.0,0.0
1829x61992,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0
18308,0.0,0.0,0.0,0.0
1830x7982,0.0,0.0,0.0,0.0
18338,0.0,0.0,0.0,0.0
18343,0.0,0.0,0.0,0.0
1837,0.0,0.0,0.0,0.0
